"","submeter","year","month","day","kWh"
"1225","Sub_metering_2",2007,5,12,1.075
"1226","Sub_metering_2",2007,5,13,2.414
"1227","Sub_metering_2",2007,5,14,2.417
"1228","Sub_metering_2",2007,5,15,0.408
"1229","Sub_metering_2",2007,5,16,5.756
"1230","Sub_metering_2",2007,5,17,2.073
"1231","Sub_metering_2",2007,5,18,3.913
"1232","Sub_metering_2",2007,5,19,0.53
"1233","Sub_metering_2",2007,5,20,1.733
"1234","Sub_metering_2",2007,5,21,0.468
"1235","Sub_metering_2",2007,5,22,3.966
"1236","Sub_metering_2",2007,5,23,3.792
"1237","Sub_metering_2",2007,5,24,4.116
"1238","Sub_metering_2",2007,5,25,0.586
"1239","Sub_metering_2",2007,5,26,2.754
"1240","Sub_metering_2",2007,5,27,5.534
"1241","Sub_metering_2",2007,5,28,0.473
"1242","Sub_metering_2",2007,5,29,1.907
"1243","Sub_metering_2",2007,5,30,5.948
"1244","Sub_metering_2",2007,5,31,0.477
"1245","Sub_metering_2",2007,6,1,0.483
"1246","Sub_metering_2",2007,6,2,1.25
"1247","Sub_metering_2",2007,6,3,7.529
"1248","Sub_metering_2",2007,6,4,0.836
"1249","Sub_metering_2",2007,6,5,1.027
"1250","Sub_metering_2",2007,6,6,0.829
"1251","Sub_metering_2",2007,6,7,0.699
"1252","Sub_metering_2",2007,6,8,11.44
"1253","Sub_metering_2",2007,6,9,0.596
"1254","Sub_metering_2",2007,6,10,1.924
"1255","Sub_metering_2",2007,6,11,0.487
"1256","Sub_metering_2",2007,6,12,0.475
"1257","Sub_metering_2",2007,6,13,0.857
"1258","Sub_metering_2",2007,6,14,2.147
"1259","Sub_metering_2",2007,6,15,4.011
"1260","Sub_metering_2",2007,6,16,4.498
"1261","Sub_metering_2",2007,6,17,5.038
"1262","Sub_metering_2",2007,6,18,0.529
"1263","Sub_metering_2",2007,6,19,0.535
"1264","Sub_metering_2",2007,6,20,2.588
"1265","Sub_metering_2",2007,6,21,2.4
"1266","Sub_metering_2",2007,6,22,0.951
"1267","Sub_metering_2",2007,6,23,0.786
"1268","Sub_metering_2",2007,6,24,0.791
"1269","Sub_metering_2",2007,6,25,3.621
"1270","Sub_metering_2",2007,6,26,1.334
"1271","Sub_metering_2",2007,6,27,6.451
"1272","Sub_metering_2",2007,6,28,4.368
"1273","Sub_metering_2",2007,6,29,0.667
"1274","Sub_metering_2",2007,6,30,0.792
"1275","Sub_metering_2",2007,7,1,0.736
"1276","Sub_metering_2",2007,7,2,5.281
"1277","Sub_metering_2",2007,7,3,3.214
"1278","Sub_metering_2",2007,7,4,2.218
"1279","Sub_metering_2",2007,7,5,0.77
"1280","Sub_metering_2",2007,7,6,3.563
"1281","Sub_metering_2",2007,7,7,3.047
"1282","Sub_metering_2",2007,7,8,2.831
"1283","Sub_metering_2",2007,7,9,0.594
"1284","Sub_metering_2",2007,7,10,2.227
"1285","Sub_metering_2",2007,7,11,0.647
"1286","Sub_metering_2",2007,7,12,2.55
"1287","Sub_metering_2",2007,7,13,0.633
"1288","Sub_metering_2",2007,7,14,1.968
"1289","Sub_metering_2",2007,7,15,0.632
"1290","Sub_metering_2",2007,7,16,0.695
"1291","Sub_metering_2",2007,7,17,0.694
"1292","Sub_metering_2",2007,7,18,0.671
"1293","Sub_metering_2",2007,7,19,0.703
"1294","Sub_metering_2",2007,7,20,2.418
"1295","Sub_metering_2",2007,7,21,0.512
"1296","Sub_metering_2",2007,7,22,2.136
"1297","Sub_metering_2",2007,7,23,1.288
"1298","Sub_metering_2",2007,7,24,1.607
"1299","Sub_metering_2",2007,7,25,0.151
"1300","Sub_metering_2",2007,7,26,3.633
"1301","Sub_metering_2",2007,7,27,0.049
"1302","Sub_metering_2",2007,7,28,10.265
"1303","Sub_metering_2",2007,7,29,0
"1304","Sub_metering_2",2007,7,30,0
"1305","Sub_metering_2",2007,7,31,0
"1306","Sub_metering_2",2007,8,1,0
"1307","Sub_metering_2",2007,8,2,0
"1308","Sub_metering_2",2007,8,3,0
"1309","Sub_metering_2",2007,8,4,0.398
"1310","Sub_metering_2",2007,8,5,0
"1311","Sub_metering_2",2007,8,6,0
"1312","Sub_metering_2",2007,8,7,2.168
"1313","Sub_metering_2",2007,8,8,1.111
"1314","Sub_metering_2",2007,8,9,4.515
"1315","Sub_metering_2",2007,8,10,2.651
"1316","Sub_metering_2",2007,8,11,0.91
"1317","Sub_metering_2",2007,8,12,1.156
"1318","Sub_metering_2",2007,8,13,0.476
"1319","Sub_metering_2",2007,8,14,0.685
"1320","Sub_metering_2",2007,8,15,0.508
"1321","Sub_metering_2",2007,8,16,0
"1322","Sub_metering_2",2007,8,17,0
"1323","Sub_metering_2",2007,8,18,0
"1324","Sub_metering_2",2007,8,19,8.912
"1325","Sub_metering_2",2007,8,20,6.965
"1326","Sub_metering_2",2007,8,21,0.038
"1327","Sub_metering_2",2007,8,22,1.836
"1328","Sub_metering_2",2007,8,23,0.259
"1329","Sub_metering_2",2007,8,24,3.782
"1330","Sub_metering_2",2007,8,25,2.191
"1331","Sub_metering_2",2007,8,26,3.645
"1332","Sub_metering_2",2007,8,27,1.229
"1333","Sub_metering_2",2007,8,28,2.468
"1334","Sub_metering_2",2007,8,29,0.562
"1335","Sub_metering_2",2007,8,30,2.58
"1336","Sub_metering_2",2007,8,31,0.666
"1337","Sub_metering_2",2007,9,1,0.569
"1338","Sub_metering_2",2007,9,2,1.617
"1339","Sub_metering_2",2007,9,3,2.515
"1340","Sub_metering_2",2007,9,4,3.501
"1341","Sub_metering_2",2007,9,5,4.144
"1342","Sub_metering_2",2007,9,6,3.888
"1343","Sub_metering_2",2007,9,7,0.551
"1344","Sub_metering_2",2007,9,8,1.801
"1345","Sub_metering_2",2007,9,9,4.438
"1346","Sub_metering_2",2007,9,10,0.595
"1347","Sub_metering_2",2007,9,11,0.55
"1348","Sub_metering_2",2007,9,12,3.217
"1349","Sub_metering_2",2007,9,13,2.523
"1350","Sub_metering_2",2007,9,14,0.676
"1351","Sub_metering_2",2007,9,15,1.449
"1352","Sub_metering_2",2007,9,16,3.064
"1353","Sub_metering_2",2007,9,17,0.926
"1354","Sub_metering_2",2007,9,18,2.029
"1355","Sub_metering_2",2007,9,19,2.743
"1356","Sub_metering_2",2007,9,20,0.489
"1357","Sub_metering_2",2007,9,21,2.745
"1358","Sub_metering_2",2007,9,22,1.311
"1359","Sub_metering_2",2007,9,23,1.929
"1360","Sub_metering_2",2007,9,24,3.935
"1361","Sub_metering_2",2007,9,25,2.253
"1362","Sub_metering_2",2007,9,26,9.415
"1363","Sub_metering_2",2007,9,27,0.643
"1364","Sub_metering_2",2007,9,28,3.722
"1365","Sub_metering_2",2007,9,29,7.457
"1366","Sub_metering_2",2007,9,30,0.582
"1367","Sub_metering_2",2007,10,1,6.622
"1368","Sub_metering_2",2007,10,2,8.022
"1369","Sub_metering_2",2007,10,3,5.024
"1370","Sub_metering_2",2007,10,4,0.444
"1371","Sub_metering_2",2007,10,5,0.351
"1372","Sub_metering_2",2007,10,6,0.347
"1373","Sub_metering_2",2007,10,7,8.255
"1374","Sub_metering_2",2007,10,8,0.42
"1375","Sub_metering_2",2007,10,9,2.147
"1376","Sub_metering_2",2007,10,10,2.117
"1377","Sub_metering_2",2007,10,11,0.414
"1378","Sub_metering_2",2007,10,12,5.028
"1379","Sub_metering_2",2007,10,13,3.799
"1380","Sub_metering_2",2007,10,14,7.494
"1381","Sub_metering_2",2007,10,15,0.339
"1382","Sub_metering_2",2007,10,16,7.871
"1383","Sub_metering_2",2007,10,17,0.453
"1384","Sub_metering_2",2007,10,18,0.317
"1385","Sub_metering_2",2007,10,19,3.124
"1386","Sub_metering_2",2007,10,20,0.296
"1387","Sub_metering_2",2007,10,21,4.357
"1388","Sub_metering_2",2007,10,22,0.299
"1389","Sub_metering_2",2007,10,23,5.186
"1390","Sub_metering_2",2007,10,24,0.364
"1391","Sub_metering_2",2007,10,25,2.433
"1392","Sub_metering_2",2007,10,26,0.348
"1393","Sub_metering_2",2007,10,27,4.856
"1394","Sub_metering_2",2007,10,28,0.283
"1395","Sub_metering_2",2007,10,29,0.269
"1396","Sub_metering_2",2007,10,30,1.935
"1397","Sub_metering_2",2007,10,31,4.7
"1398","Sub_metering_2",2007,11,1,0.293
"1399","Sub_metering_2",2007,11,2,2.115
"1400","Sub_metering_2",2007,11,3,0.282
"1401","Sub_metering_2",2007,11,4,4.387
"1402","Sub_metering_2",2007,11,5,0.397
"1403","Sub_metering_2",2007,11,6,5.515
"1404","Sub_metering_2",2007,11,7,0.301
"1405","Sub_metering_2",2007,11,8,0.314
"1406","Sub_metering_2",2007,11,9,4.573
"1407","Sub_metering_2",2007,11,10,0.304
"1408","Sub_metering_2",2007,11,11,0.32
"1409","Sub_metering_2",2007,11,12,4.165
"1410","Sub_metering_2",2007,11,13,4.933
"1411","Sub_metering_2",2007,11,14,0.295
"1412","Sub_metering_2",2007,11,15,0.571
"1413","Sub_metering_2",2007,11,16,4.66
"1414","Sub_metering_2",2007,11,17,2.199
"1415","Sub_metering_2",2007,11,18,2.097
"1416","Sub_metering_2",2007,11,19,0.253
"1417","Sub_metering_2",2007,11,20,3.954
"1418","Sub_metering_2",2007,11,21,0.549
"1419","Sub_metering_2",2007,11,22,0.297
"1420","Sub_metering_2",2007,11,23,6.181
"1421","Sub_metering_2",2007,11,24,4.131
"1422","Sub_metering_2",2007,11,25,0.279
"1423","Sub_metering_2",2007,11,26,0.288
"1424","Sub_metering_2",2007,11,27,11.02
"1425","Sub_metering_2",2007,11,28,0.769
"1426","Sub_metering_2",2007,11,29,0.283
"1427","Sub_metering_2",2007,11,30,7.941
"1428","Sub_metering_2",2007,12,1,0.353
"1429","Sub_metering_2",2007,12,2,6.915
"1430","Sub_metering_2",2007,12,3,0.299
"1431","Sub_metering_2",2007,12,4,5.828
"1432","Sub_metering_2",2007,12,5,0.295
"1433","Sub_metering_2",2007,12,6,0.318
"1434","Sub_metering_2",2007,12,7,3.71
"1435","Sub_metering_2",2007,12,8,2.354
"1436","Sub_metering_2",2007,12,9,2.428
"1437","Sub_metering_2",2007,12,10,0.278
"1438","Sub_metering_2",2007,12,11,3.817
"1439","Sub_metering_2",2007,12,12,0.254
"1440","Sub_metering_2",2007,12,13,1.448
"1441","Sub_metering_2",2007,12,14,3.849
"1442","Sub_metering_2",2007,12,15,3.687
"1443","Sub_metering_2",2007,12,16,2.281
"1444","Sub_metering_2",2007,12,17,0.243
"1445","Sub_metering_2",2007,12,18,5.81
"1446","Sub_metering_2",2007,12,19,2.658
"1447","Sub_metering_2",2007,12,20,0.276
"1448","Sub_metering_2",2007,12,21,0.2
"1449","Sub_metering_2",2007,12,22,4.55
"1450","Sub_metering_2",2007,12,23,3.091
"1451","Sub_metering_2",2007,12,24,2.316
"1452","Sub_metering_2",2007,12,25,3.368
"1453","Sub_metering_2",2007,12,26,2.773
"1454","Sub_metering_2",2007,12,27,1.49
"1455","Sub_metering_2",2007,12,28,8.554
"1456","Sub_metering_2",2007,12,29,2.434
"1457","Sub_metering_2",2007,12,30,3.597
"1458","Sub_metering_2",2007,12,31,3.457
"1459","Sub_metering_2",2008,1,1,2.739
"1460","Sub_metering_2",2008,1,2,3.094
"1461","Sub_metering_2",2008,1,3,0.846
"1462","Sub_metering_2",2008,1,4,5.326
"1463","Sub_metering_2",2008,1,5,0.286
"1464","Sub_metering_2",2008,1,6,2.445
"1465","Sub_metering_2",2008,1,7,0.282
"1466","Sub_metering_2",2008,1,8,3.511
"1467","Sub_metering_2",2008,1,9,0.284
"1468","Sub_metering_2",2008,1,10,0.285
"1469","Sub_metering_2",2008,1,11,0.29
"1470","Sub_metering_2",2008,1,12,2.621
"1471","Sub_metering_2",2008,1,13,0.34
"1472","Sub_metering_2",2008,1,14,0.339
"1473","Sub_metering_2",2008,1,15,6.883
"1474","Sub_metering_2",2008,1,16,3.43
"1475","Sub_metering_2",2008,1,17,0.35
"1476","Sub_metering_2",2008,1,18,0.846
"1477","Sub_metering_2",2008,1,19,6.054
"1478","Sub_metering_2",2008,1,20,0.38
"1479","Sub_metering_2",2008,1,21,0.376
"1480","Sub_metering_2",2008,1,22,7.64
"1481","Sub_metering_2",2008,1,23,0.387
"1482","Sub_metering_2",2008,1,24,0.32
"1483","Sub_metering_2",2008,1,25,2.421
"1484","Sub_metering_2",2008,1,26,0.311
"1485","Sub_metering_2",2008,1,27,3.818
"1486","Sub_metering_2",2008,1,28,0.28
"1487","Sub_metering_2",2008,1,29,6.199
"1488","Sub_metering_2",2008,1,30,0.261
"1489","Sub_metering_2",2008,1,31,0.267
"1490","Sub_metering_2",2008,2,1,0.28
"1491","Sub_metering_2",2008,2,2,2.764
"1492","Sub_metering_2",2008,2,3,4.435
"1493","Sub_metering_2",2008,2,4,0.252
"1494","Sub_metering_2",2008,2,5,7.803
"1495","Sub_metering_2",2008,2,6,0.356
"1496","Sub_metering_2",2008,2,7,0.295
"1497","Sub_metering_2",2008,2,8,1.921
"1498","Sub_metering_2",2008,2,9,2.838
"1499","Sub_metering_2",2008,2,10,2.955
"1500","Sub_metering_2",2008,2,11,0.297
"1501","Sub_metering_2",2008,2,12,1.856
"1502","Sub_metering_2",2008,2,13,3.615
"1503","Sub_metering_2",2008,2,14,0.291
"1504","Sub_metering_2",2008,2,15,1.723
"1505","Sub_metering_2",2008,2,16,2.36
"1506","Sub_metering_2",2008,2,17,2.257
"1507","Sub_metering_2",2008,2,18,0.251
"1508","Sub_metering_2",2008,2,19,4.711
"1509","Sub_metering_2",2008,2,20,5.516
"1510","Sub_metering_2",2008,2,21,0.307
"1511","Sub_metering_2",2008,2,22,1.985
"1512","Sub_metering_2",2008,2,23,2.25
"1513","Sub_metering_2",2008,2,24,0.332
"1514","Sub_metering_2",2008,2,25,0.321
"1515","Sub_metering_2",2008,2,26,0.295
"1516","Sub_metering_2",2008,2,27,0.326
"1517","Sub_metering_2",2008,2,28,0.281
"1518","Sub_metering_2",2008,2,29,3.773
"1519","Sub_metering_2",2008,3,1,1.287
"1520","Sub_metering_2",2008,3,2,5.244
"1521","Sub_metering_2",2008,3,3,2.207
"1522","Sub_metering_2",2008,3,4,2.443
"1523","Sub_metering_2",2008,3,5,9.797
"1524","Sub_metering_2",2008,3,6,0.372
"1525","Sub_metering_2",2008,3,7,3.471
"1526","Sub_metering_2",2008,3,8,0.346
"1527","Sub_metering_2",2008,3,9,0.333
"1528","Sub_metering_2",2008,3,10,0.368
"1529","Sub_metering_2",2008,3,11,3.901
"1530","Sub_metering_2",2008,3,12,2.374
"1531","Sub_metering_2",2008,3,13,3.59
"1532","Sub_metering_2",2008,3,14,3.881
"1533","Sub_metering_2",2008,3,15,0.502
"1534","Sub_metering_2",2008,3,16,0.566
"1535","Sub_metering_2",2008,3,17,6.651
"1536","Sub_metering_2",2008,3,18,4.019
"1537","Sub_metering_2",2008,3,19,0.411
"1538","Sub_metering_2",2008,3,20,0.478
"1539","Sub_metering_2",2008,3,21,4.778
"1540","Sub_metering_2",2008,3,22,0.588
"1541","Sub_metering_2",2008,3,23,2.112
"1542","Sub_metering_2",2008,3,24,5.988
"1543","Sub_metering_2",2008,3,25,3.677
"1544","Sub_metering_2",2008,3,26,3.831
"1545","Sub_metering_2",2008,3,27,0.356
"1546","Sub_metering_2",2008,3,28,3.605
"1547","Sub_metering_2",2008,3,29,0.375
"1548","Sub_metering_2",2008,3,30,1.315
"1549","Sub_metering_2",2008,3,31,0.411
"1550","Sub_metering_2",2008,4,1,6.657
"1551","Sub_metering_2",2008,4,2,3.674
"1552","Sub_metering_2",2008,4,3,0.422
"1553","Sub_metering_2",2008,4,4,0.775
"1554","Sub_metering_2",2008,4,5,0.874
"1555","Sub_metering_2",2008,4,6,2.615
"1556","Sub_metering_2",2008,4,7,0.672
"1557","Sub_metering_2",2008,4,8,10.713
"1558","Sub_metering_2",2008,4,9,0.376
"1559","Sub_metering_2",2008,4,10,0.457
"1560","Sub_metering_2",2008,4,11,0.491
"1561","Sub_metering_2",2008,4,12,2.499
"1562","Sub_metering_2",2008,4,13,5.942
"1563","Sub_metering_2",2008,4,14,0.425
"1564","Sub_metering_2",2008,4,15,3.998
"1565","Sub_metering_2",2008,4,16,0.403
"1566","Sub_metering_2",2008,4,17,0.417
"1567","Sub_metering_2",2008,4,18,3.832
"1568","Sub_metering_2",2008,4,19,2.457
"1569","Sub_metering_2",2008,4,20,4.544
"1570","Sub_metering_2",2008,4,21,2.673
"1571","Sub_metering_2",2008,4,22,5.093
"1572","Sub_metering_2",2008,4,23,0.492
"1573","Sub_metering_2",2008,4,24,0.522
"1574","Sub_metering_2",2008,4,25,2.004
"1575","Sub_metering_2",2008,4,26,0.634
"1576","Sub_metering_2",2008,4,27,0.588
"1577","Sub_metering_2",2008,4,28,0.621
"1578","Sub_metering_2",2008,4,29,5.411
"1579","Sub_metering_2",2008,4,30,0.59
"1580","Sub_metering_2",2008,5,1,0.53
"1581","Sub_metering_2",2008,5,2,0.584
"1582","Sub_metering_2",2008,5,3,0.541
"1583","Sub_metering_2",2008,5,4,2.872
"1584","Sub_metering_2",2008,5,5,0.378
"1585","Sub_metering_2",2008,5,6,5.41
"1586","Sub_metering_2",2008,5,7,0.423
"1587","Sub_metering_2",2008,5,8,0.702
"1588","Sub_metering_2",2008,5,9,0.423
"1589","Sub_metering_2",2008,5,10,0.612
"1590","Sub_metering_2",2008,5,11,1.34
"1591","Sub_metering_2",2008,5,12,1.085
"1592","Sub_metering_2",2008,5,13,4.089
"1593","Sub_metering_2",2008,5,14,3.436
"1594","Sub_metering_2",2008,5,15,0.57
"1595","Sub_metering_2",2008,5,16,2.565
"1596","Sub_metering_2",2008,5,17,0.935
"1597","Sub_metering_2",2008,5,18,5.355
"1598","Sub_metering_2",2008,5,19,0.558
"1599","Sub_metering_2",2008,5,20,2.431
"1600","Sub_metering_2",2008,5,21,0.474
"1601","Sub_metering_2",2008,5,22,0.44
"1602","Sub_metering_2",2008,5,23,1.39
"1603","Sub_metering_2",2008,5,24,0.569
"1604","Sub_metering_2",2008,5,25,8.811
"1605","Sub_metering_2",2008,5,26,0.666
"1606","Sub_metering_2",2008,5,27,5.352
"1607","Sub_metering_2",2008,5,28,0.512
"1608","Sub_metering_2",2008,5,29,0.507
"1609","Sub_metering_2",2008,5,30,3.019
"1610","Sub_metering_2",2008,5,31,2.328
"1611","Sub_metering_2",2008,6,1,0.545
"1612","Sub_metering_2",2008,6,2,0.558
"1613","Sub_metering_2",2008,6,3,2.608
"1614","Sub_metering_2",2008,6,4,7.682
"1615","Sub_metering_2",2008,6,5,0.506
"1616","Sub_metering_2",2008,6,6,0.506
"1617","Sub_metering_2",2008,6,7,2.611
"1618","Sub_metering_2",2008,6,8,3.161
"1619","Sub_metering_2",2008,6,9,2.085
"1620","Sub_metering_2",2008,6,10,0.585
"1621","Sub_metering_2",2008,6,11,0.842
"1622","Sub_metering_2",2008,6,12,0.567
"1623","Sub_metering_2",2008,6,13,7.358
"1624","Sub_metering_2",2008,6,14,1.011
"1625","Sub_metering_2",2008,6,15,6.802
"1626","Sub_metering_2",2008,6,16,0.464
"1627","Sub_metering_2",2008,6,17,0.432
"1628","Sub_metering_2",2008,6,18,3.04
"1629","Sub_metering_2",2008,6,19,1.514
"1630","Sub_metering_2",2008,6,20,2.935
"1631","Sub_metering_2",2008,6,21,5.823
"1632","Sub_metering_2",2008,6,22,1.175
"1633","Sub_metering_2",2008,6,23,0.581
"1634","Sub_metering_2",2008,6,24,3.489
"1635","Sub_metering_2",2008,6,25,0.569
"1636","Sub_metering_2",2008,6,26,0.572
"1637","Sub_metering_2",2008,6,27,2.372
"1638","Sub_metering_2",2008,6,28,2
"1639","Sub_metering_2",2008,6,29,0.535
"1640","Sub_metering_2",2008,6,30,0.521
"1641","Sub_metering_2",2008,7,1,0.587
"1642","Sub_metering_2",2008,7,2,0.65
"1643","Sub_metering_2",2008,7,3,2.569
"1644","Sub_metering_2",2008,7,4,0.589
"1645","Sub_metering_2",2008,7,5,6.754
"1646","Sub_metering_2",2008,7,6,5.23
"1647","Sub_metering_2",2008,7,7,0.592
"1648","Sub_metering_2",2008,7,8,0.503
"1649","Sub_metering_2",2008,7,9,0.499
"1650","Sub_metering_2",2008,7,10,0.552
"1651","Sub_metering_2",2008,7,11,0.558
"1652","Sub_metering_2",2008,7,12,2.617
"1653","Sub_metering_2",2008,7,13,3.164
"1654","Sub_metering_2",2008,7,14,1.995
"1655","Sub_metering_2",2008,7,15,0.552
"1656","Sub_metering_2",2008,7,16,2.799
"1657","Sub_metering_2",2008,7,17,0.723
"1658","Sub_metering_2",2008,7,18,0.552
"1659","Sub_metering_2",2008,7,19,3.146
"1660","Sub_metering_2",2008,7,20,1.076
"1661","Sub_metering_2",2008,7,21,0.431
"1662","Sub_metering_2",2008,7,22,0.43
"1663","Sub_metering_2",2008,7,23,0.454
"1664","Sub_metering_2",2008,7,24,0.476
"1665","Sub_metering_2",2008,7,25,0.492
"1666","Sub_metering_2",2008,7,26,0.948
"1667","Sub_metering_2",2008,7,27,0.858
"1668","Sub_metering_2",2008,7,28,0.509
"1669","Sub_metering_2",2008,7,29,0.53
"1670","Sub_metering_2",2008,7,30,0.773
"1671","Sub_metering_2",2008,7,31,2.808
"1672","Sub_metering_2",2008,8,1,1.15
"1673","Sub_metering_2",2008,8,2,0.504
"1674","Sub_metering_2",2008,8,3,0.499
"1675","Sub_metering_2",2008,8,4,4.677
"1676","Sub_metering_2",2008,8,5,0.509
"1677","Sub_metering_2",2008,8,6,0.513
"1678","Sub_metering_2",2008,8,7,0.526
"1679","Sub_metering_2",2008,8,8,0.481
"1680","Sub_metering_2",2008,8,9,0.489
"1681","Sub_metering_2",2008,8,10,0.464
"1682","Sub_metering_2",2008,8,11,0.489
"1683","Sub_metering_2",2008,8,12,0.462
"1684","Sub_metering_2",2008,8,13,0.451
"1685","Sub_metering_2",2008,8,14,0.441
"1686","Sub_metering_2",2008,8,15,0.439
"1687","Sub_metering_2",2008,8,16,0.442
"1688","Sub_metering_2",2008,8,17,0.445
"1689","Sub_metering_2",2008,8,18,0.44
"1690","Sub_metering_2",2008,8,19,0.442
"1691","Sub_metering_2",2008,8,20,0.437
"1692","Sub_metering_2",2008,8,21,0.432
"1693","Sub_metering_2",2008,8,22,0.438
"1694","Sub_metering_2",2008,8,23,0.419
"1695","Sub_metering_2",2008,8,24,0.404
"1696","Sub_metering_2",2008,8,25,0.422
"1697","Sub_metering_2",2008,8,26,0.42
"1698","Sub_metering_2",2008,8,27,0.399
"1699","Sub_metering_2",2008,8,28,0.432
"1700","Sub_metering_2",2008,8,29,0.43
"1701","Sub_metering_2",2008,8,30,0.435
"1702","Sub_metering_2",2008,8,31,3.733
"1703","Sub_metering_2",2008,9,1,0.521
"1704","Sub_metering_2",2008,9,2,1.206
"1705","Sub_metering_2",2008,9,3,1.902
"1706","Sub_metering_2",2008,9,4,0.404
"1707","Sub_metering_2",2008,9,5,0.431
"1708","Sub_metering_2",2008,9,6,6.5
"1709","Sub_metering_2",2008,9,7,1.707
"1710","Sub_metering_2",2008,9,8,2.293
"1711","Sub_metering_2",2008,9,9,0.453
"1712","Sub_metering_2",2008,9,10,0.399
"1713","Sub_metering_2",2008,9,11,0.417
"1714","Sub_metering_2",2008,9,12,0.402
"1715","Sub_metering_2",2008,9,13,5.433
"1716","Sub_metering_2",2008,9,14,0.445
"1717","Sub_metering_2",2008,9,15,0.364
"1718","Sub_metering_2",2008,9,16,0.368
"1719","Sub_metering_2",2008,9,17,3.727
"1720","Sub_metering_2",2008,9,18,0.357
"1721","Sub_metering_2",2008,9,19,0.351
"1722","Sub_metering_2",2008,9,20,0.37
"1723","Sub_metering_2",2008,9,21,2.381
"1724","Sub_metering_2",2008,9,22,2.448
"1725","Sub_metering_2",2008,9,23,2.168
"1726","Sub_metering_2",2008,9,24,4.73
"1727","Sub_metering_2",2008,9,25,0.751
"1728","Sub_metering_2",2008,9,26,0.37
"1729","Sub_metering_2",2008,9,27,2.584
"1730","Sub_metering_2",2008,9,28,0.385
"1731","Sub_metering_2",2008,9,29,0.363
"1732","Sub_metering_2",2008,9,30,0.36
"1733","Sub_metering_2",2008,10,1,5.8
"1734","Sub_metering_2",2008,10,2,0.367
"1735","Sub_metering_2",2008,10,3,0.349
"1736","Sub_metering_2",2008,10,4,0.629
"1737","Sub_metering_2",2008,10,5,3.257
"1738","Sub_metering_2",2008,10,6,0.286
"1739","Sub_metering_2",2008,10,7,0.419
"1740","Sub_metering_2",2008,10,8,5.126
"1741","Sub_metering_2",2008,10,9,3.064
"1742","Sub_metering_2",2008,10,10,0.389
"1743","Sub_metering_2",2008,10,11,2.335
"1744","Sub_metering_2",2008,10,12,5.822
"1745","Sub_metering_2",2008,10,13,0.535
"1746","Sub_metering_2",2008,10,14,0.442
"1747","Sub_metering_2",2008,10,15,7.042
"1748","Sub_metering_2",2008,10,16,0.429
"1749","Sub_metering_2",2008,10,17,3.187
"1750","Sub_metering_2",2008,10,18,1.655
"1751","Sub_metering_2",2008,10,19,8.01
"1752","Sub_metering_2",2008,10,20,2.648
"1753","Sub_metering_2",2008,10,21,2.663
"1754","Sub_metering_2",2008,10,22,2.542
"1755","Sub_metering_2",2008,10,23,1.435
"1756","Sub_metering_2",2008,10,24,2.277
"1757","Sub_metering_2",2008,10,25,0.394
"1758","Sub_metering_2",2008,10,26,0.36
"1759","Sub_metering_2",2008,10,27,0.402
"1760","Sub_metering_2",2008,10,28,0.362
"1761","Sub_metering_2",2008,10,29,0.345
"1762","Sub_metering_2",2008,10,30,0.345
"1763","Sub_metering_2",2008,10,31,0.312
"1764","Sub_metering_2",2008,11,1,0.344
"1765","Sub_metering_2",2008,11,2,0.346
"1766","Sub_metering_2",2008,11,3,0.347
"1767","Sub_metering_2",2008,11,4,6.214
"1768","Sub_metering_2",2008,11,5,10.409
"1769","Sub_metering_2",2008,11,6,0.43
"1770","Sub_metering_2",2008,11,7,0.389
"1771","Sub_metering_2",2008,11,8,3.271
"1772","Sub_metering_2",2008,11,9,0.661
"1773","Sub_metering_2",2008,11,10,0.355
"1774","Sub_metering_2",2008,11,11,2.288
"1775","Sub_metering_2",2008,11,12,2.712
"1776","Sub_metering_2",2008,11,13,0.338
"1777","Sub_metering_2",2008,11,14,0.325
"1778","Sub_metering_2",2008,11,15,3.799
"1779","Sub_metering_2",2008,11,16,1.829
"1780","Sub_metering_2",2008,11,17,0.378
"1781","Sub_metering_2",2008,11,18,0.369
"1782","Sub_metering_2",2008,11,19,3.026
"1783","Sub_metering_2",2008,11,20,0.347
"1784","Sub_metering_2",2008,11,21,0.348
"1785","Sub_metering_2",2008,11,22,0.882
"1786","Sub_metering_2",2008,11,23,8.823
"1787","Sub_metering_2",2008,11,24,0.51
"1788","Sub_metering_2",2008,11,25,0.345
"1789","Sub_metering_2",2008,11,26,0.304
"1790","Sub_metering_2",2008,11,27,0.33
"1791","Sub_metering_2",2008,11,28,0.295
"1792","Sub_metering_2",2008,11,29,2.392
"1793","Sub_metering_2",2008,11,30,3.481
"1794","Sub_metering_2",2008,12,1,0.309
"1795","Sub_metering_2",2008,12,2,0.304
"1796","Sub_metering_2",2008,12,3,0.302
"1797","Sub_metering_2",2008,12,4,0.281
"1798","Sub_metering_2",2008,12,5,0.31
"1799","Sub_metering_2",2008,12,6,5.749
"1800","Sub_metering_2",2008,12,7,0.31
"1801","Sub_metering_2",2008,12,8,0.296
"1802","Sub_metering_2",2008,12,9,2.553
"1803","Sub_metering_2",2008,12,10,4.144
"1804","Sub_metering_2",2008,12,11,0.273
"1805","Sub_metering_2",2008,12,12,0.255
"1806","Sub_metering_2",2008,12,13,0.261
"1807","Sub_metering_2",2008,12,14,2.497
